appid,Genre
219680,Casual
219680,Indie
219700,"Free to Play"
219700,Strategy
219740,Adventure
219740,Indie
219740,Simulation
219750,Indie
219750,Simulation
219760,RPG
219780,RPG
219800,Simulation
219800,Sports
219830,Action
219830,Indie
219890,Adventure
219890,Indie
219910,Adventure
219910,Indie
219950,Adventure
219990,Action
219990,Adventure
219990,Indie
219990,RPG
220090,Adventure
220090,Indie
220120,Action
220120,"Free to Play"
220120,"Massively Multiplayer"
220120,RPG
220121,Action
220121,"Free to Play"
220121,"Massively Multiplayer"
220121,RPG
220160,Action
220160,Racing
220200,Indie
220200,Simulation
220240,Action
220240,Adventure
220260,Casual
220260,Simulation
220285,Casual
220285,Simulation
220420,Adventure
220440,Action
220440,Adventure
220460,Action
220460,Indie
220480,Action
220480,Indie
220640,Strategy
220660,Indie
220660,Strategy
220700,"Design & Illustration"
220700,"Web Publishing"
220720,Indie
220740,Adventure
220740,Indie
220760,RPG
220780,Indie
220801,Racing
220802,Racing
220803,Racing
220804,Racing
220805,Racing
220806,Racing
220807,Racing
220808,Racing
220809,Racing
220810,Racing
220811,Racing
220812,Racing
220813,Racing
220820,Action
220820,Indie
220820,Racing
220822,Action
220822,Indie
220822,Racing
220823,Action
220823,Indie
220823,Racing
220824,Action
220824,Indie
220824,Racing
220825,Action
220825,Indie
220825,Racing
220840,Action
220840,Indie
220840,Racing
220860,Action
220860,Adventure
220860,Indie
220900,Action
220900,Casual
220900,Indie
220900,Strategy
220960,"Photo Editing"
220980,"Animation & Modeling"
220980,Education
220980,"Software Training"
220980,Utilities
221020,Indie
221020,RPG
221020,Simulation
221020,Strategy
221030,Indie
221030,RPG
221030,Simulation
221030,Strategy
221040,Action
221040,Adventure
221100,Action
221100,"Early Access"
221100,Indie
221100,"Massively Multiplayer"
221161,Racing
221161,Sports
221162,Racing
221162,Sports
221165,Racing
221165,Sports
221166,Racing
221166,Sports
221167,Racing
221167,Sports
221168,Racing
221168,Sports
221169,Racing
221169,Sports
221180,Indie
221180,Strategy
221220,"Animation & Modeling"
221260,Adventure
221260,Casual
221260,Indie
221300,Casual
221300,Strategy
221380,Strategy
221540,Indie
221540,Strategy
221620,Action
221620,Indie
221640,Action
221640,Indie
221660,Adventure
221660,Indie
221680,Casual
221680,Simulation
221770,Indie
221770,Strategy
221810,Adventure
221829,Adventure
221830,Adventure
221830,Indie
221910,Adventure
221910,Indie
222021,Action
222041,Casual
222041,Simulation
222042,Casual
222042,Simulation
222043,Casual
222043,Simulation
222044,Casual
222044,Simulation
222050,Casual
222050,Simulation
222051,Casual
222051,Simulation
222052,Casual
222052,Simulation
222053,Casual
222053,Simulation
222054,Casual
222054,Simulation
222055,Casual
222055,Simulation
222056,Casual
222056,Simulation
222057,Casual
222057,Simulation
222058,Casual
222058,Simulation
222059,Casual
222059,Simulation
222060,Casual
222060,Simulation
222061,Casual
222061,Simulation
222062,Casual
222062,Simulation
222063,Casual
222063,Simulation
222064,Casual
222064,Simulation
222065,Casual
222065,Simulation
222066,Casual
222066,Simulation
222067,Casual
222067,Simulation
222068,Casual
222068,Simulation
222069,Casual
222069,Simulation
222070,Casual
222070,Simulation
222071,Casual
222071,Simulation
222072,Casual
222072,Simulation
222073,Casual
222073,Simulation
222074,Casual
222074,Simulation
222075,Casual
222075,Simulation
222076,Casual
222076,Simulation
222077,Casual
222077,Simulation
222078,Casual
222078,Simulation
222079,Casual
222079,Simulation
222080,Casual
222080,Simulation
222081,Casual
222081,Simulation
222082,Casual
222082,Simulation
222083,Casual
222083,Simulation
222084,Casual
222084,Simulation
222085,Casual
222085,Simulation
222086,Casual
222086,Simulation
222087,Casual
222087,Simulation
222088,Casual
222088,Simulation
222089,Casual
222089,Simulation
222090,Casual
222090,Simulation
222091,Casual
222091,Simulation
222092,Casual
222092,Simulation
222093,Casual
222093,Simulation
222094,Casual
222094,Simulation
222095,Casual
222095,Simulation
222096,Casual
222096,Simulation
222097,Casual
222097,Simulation
222098,Casual
222098,Simulation
222099,Casual
222099,Simulation
222100,Casual
222100,Simulation
222101,Casual
222101,Simulation
222102,Casual
222102,Simulation
222103,Casual
222103,Simulation
222104,Casual
222104,Simulation
222105,Casual
222105,Simulation
222106,Casual
222106,Simulation
222107,Casual
222107,Simulation
222108,Casual
222108,Simulation
222109,Casual
222109,Simulation
222110,Casual
222110,Simulation
222111,Casual
222111,Simulation
222112,Casual
222112,Simulation
222113,Casual
222113,Simulation
222114,Casual
222114,Simulation
222115,Casual
222115,Simulation
222116,Casual
222116,Simulation
222117,Casual
222117,Simulation
222118,Casual
222118,Simulation
222119,Casual
222119,Simulation
222120,Casual
222120,Simulation
222121,Casual
222121,Simulation
222122,Casual
222122,Simulation
222137,Casual
222137,Simulation
222138,Casual
222138,Simulation
222139,Casual
222139,Simulation
222140,Action
222140,Indie
222140,Simulation
222160,Adventure
222160,Indie
222180,Action
222180,Indie
222221,Casual
222221,Strategy
222222,Casual
222222,Strategy
222223,Casual
222223,Strategy
222240,Adventure
222240,Indie
222280,Action
222280,"Free to Play"
222280,"Massively Multiplayer"
222280,Simulation
222281,Action
222281,"Free to Play"
222281,"Massively Multiplayer"
222281,Simulation
222282,Action
222282,"Free to Play"
222282,"Massively Multiplayer"
222282,Simulation
222283,Action
222283,"Free to Play"
222283,"Massively Multiplayer"
222283,Simulation
222284,Action
222284,"Free to Play"
222284,"Massively Multiplayer"
222284,Simulation
222285,Action
222285,"Free to Play"
222285,"Massively Multiplayer"
222285,Simulation
222300,Racing
222380,Action
222400,Action
222420,Action
222440,Action
222480,Action
222480,Adventure
222520,"Free to Play"
222520,Indie
222520,"Massively Multiplayer"
222520,RPG
222541,Simulation
222542,Simulation
222543,Simulation
222544,Simulation
222545,Simulation
222547,Simulation
222548,Simulation
222549,Simulation
222550,Simulation
222551,Simulation
222554,Simulation
222555,Simulation
222556,Simulation
222557,Simulation
222558,Simulation
222561,Simulation
222562,Simulation
222564,Simulation
222566,Simulation
222567,Simulation
222568,Simulation
222569,Simulation
222570,Simulation
222571,Simulation
222574,Simulation
222575,Simulation
222576,Simulation
222577,Simulation
222578,Simulation
222579,Simulation
222580,Simulation
222581,Simulation
222582,Simulation
222583,Simulation
222584,Simulation
222585,Simulation
222586,Simulation
222587,Simulation
222588,Simulation
222589,Simulation
222590,Simulation
222591,Simulation
222593,Simulation
222594,Simulation
222595,Simulation
222596,Simulation
222597,Simulation
222598,Simulation
222599,Simulation
222601,Simulation
222602,Simulation
222603,Simulation
222604,Simulation
222606,Simulation
222607,Simulation
222608,Simulation
222609,Simulation
222610,Simulation
222611,Simulation
222612,Simulation
222613,Simulation
222615,Simulation
222616,Simulation
222617,Simulation
222618,Simulation
222619,Simulation
222621,Simulation
222622,Simulation
222623,Simulation
222624,Simulation
222625,Simulation
222627,Simulation
222628,Simulation
222629,Simulation
222630,Simulation
222631,Simulation
222632,Simulation
222633,Simulation
222634,Simulation
222635,Simulation
222636,Simulation
222638,Simulation
222639,Simulation
222640,Adventure
222640,Strategy
222660,Action
222660,Indie
222680,Action
222680,Indie
222680,RPG
222680,Strategy
222700,Action
222700,Strategy
222730,Indie
222730,Simulation
222730,Strategy
222750,Strategy
222804,Action
222805,Action
222806,Action
222807,Action
222880,Action
222880,Indie
222880,Strategy
222940,Action
222980,Action
222980,Indie
222980,RPG
223000,Casual
223000,Strategy
223090,Indie
223090,RPG
223090,Strategy
223100,Action
223100,Adventure
223180,Strategy
223220,Action
223220,Indie
223261,Action
223261,Indie
223261,Strategy
223262,Action
223262,Indie
223280,Casual
223280,Indie
223313,Action
223313,"Free to Play"
223313,Strategy
223314,Action
223314,"Free to Play"
223314,Strategy
223315,Action
223315,"Free to Play"
223315,Strategy
223316,Action
223316,"Free to Play"
223316,Strategy
223317,Action
223317,"Free to Play"
223317,Strategy
223318,Action
223318,"Free to Play"
223318,Strategy
223319,Action
223319,"Free to Play"
223319,Strategy
223320,Action
223320,"Free to Play"
223320,Strategy
223321,Action
223321,"Free to Play"
223321,Strategy
223330,RPG
223370,Action
223410,Indie
223410,"Massively Multiplayer"
223410,RPG
223430,Action
223430,Adventure
223430,Indie
223430,RPG
223430,Simulation
223450,Action
223450,Indie
223450,Racing
223470,Action
223470,Adventure
223470,Indie
223490,Casual
223490,"Early Access"
223490,Indie
223490,RPG
223490,Simulation
223490,Strategy
223510,Action
223510,Adventure
223510,Indie
223570,Indie
223570,Strategy
223591,Simulation
223592,Simulation
223593,Simulation
223594,Simulation
223595,Simulation
223597,Simulation
223598,Simulation
223630,Action
223630,"Free to Play"
223630,Indie
223630,RPG
223630,Strategy
223670,Racing
223670,Simulation
223670,Sports
223710,Action
223710,Adventure
223710,Indie
223730,Action
223730,Adventure
223730,Indie
223732,Indie
223750,"Free to Play"
223750,Simulation
223770,Simulation
223790,Action
223792,Action
223793,Action
223810,Action
223810,Adventure
223810,RPG
223830,Indie
223830,Simulation
223830,Strategy
223850,Utilities
223870,Action
223870,Adventure
223870,RPG
223890,Adventure
223890,Indie
223920,Indie
223920,Strategy
224040,Action
224040,Adventure
224040,Casual
224040,Racing
224060,Action
224140,Action
224140,RPG
224141,Action
224141,RPG
224142,Action
224142,RPG
224143,Action
224143,RPG
224144,Action
224144,RPG
224145,Action
224145,RPG
224160,Action
224160,RPG
224161,Action
224161,RPG
224162,Action
224162,RPG
224163,Action
224163,RPG
224164,Action
224164,RPG
224165,Action
224165,RPG
224166,Action
224166,RPG
224167,Action
224167,RPG
224168,Action
224168,RPG
224180,Action
224180,RPG
224200,Action
224200,RPG
224220,Action
224220,Casual
224220,Indie
224220,Racing
224260,Action
224260,"Free to Play"
224260,Indie
224300,Action
224300,Adventure
224340,Action
224340,Racing
224340,Sports
224380,"Audio Production"
224380,"Software Training"
224380,Utilities
224380,"Video Production"
224380,"Web Publishing"
224440,"Early Access"
224440,Indie
224440,RPG
224440,Simulation
224440,Strategy
224460,Adventure
224460,Indie
224480,Action
224480,Adventure
224480,Indie
224500,Indie
224500,Simulation
224500,Strategy
224520,Indie
224540,Action
224540,Indie
224580,Action
224580,Simulation
224580,Strategy
224600,Action
224600,"Free to Play"
224600,"Massively Multiplayer"
224600,RPG
224610,"Free to Play"
224610,"Massively Multiplayer"
224640,Action
224640,Adventure
224640,Indie
224640,RPG
224640,Strategy
224660,Action
224660,Adventure
224660,Indie
224700,Casual
224700,Strategy
224740,"Early Access"
224740,Indie
224740,Simulation
224740,Strategy
224760,Indie
224820,Action
224820,Indie
224860,Indie
224860,Strategy
224900,Action
224900,Simulation
224900,Strategy
224920,Action
224920,Adventure
224940,Action
224940,Adventure
224960,Action
224960,Adventure
224980,Action
224980,Adventure
225000,Action
225000,Adventure
225020,Action
225080,Action
225080,Adventure
225080,Indie
225100,Action
225100,Indie
225160,Action
225180,Action
225200,Casual
225200,Simulation
225260,Action
225260,Adventure
225260,Strategy
225270,Action
225270,Adventure
225270,Strategy
225280,Action
225280,Indie
225280,RPG
225300,Action
225300,Adventure
225320,Action
225320,Adventure
225340,Strategy
225360,Action
225360,RPG
225420,Simulation
225420,Strategy
225424,Simulation
225428,Simulation
225429,Simulation
225430,Simulation
225431,Simulation
225432,Simulation
225434,Simulation
225434,Strategy
225540,Action
225540,Adventure
225580,Action
225600,Action
225600,Indie
225640,RPG
225700,RPG
225700,Strategy
225780,Action
225780,Indie
225820,Action
225820,RPG
225821,Action
225821,RPG
225822,Action
225822,RPG
225823,Action
225823,RPG
225824,Action
225824,RPG
225825,Action
225825,RPG
225826,Action
225826,RPG
225827,Action
225827,RPG
225828,Action
225828,RPG
225829,Action
225829,RPG
225830,Action
225830,RPG
225831,Action
225831,RPG
225832,Action
225832,RPG
225833,Action
225833,RPG
225834,Action
225834,RPG
225840,Action
225840,Casual
225840,"Free to Play"
225840,Indie
226100,Action
226100,Casual
226100,Indie
226100,Strategy
226120,Adventure
226120,Casual
226120,Indie
226120,Strategy
226140,Casual
226140,Indie
226150,Action
226150,Indie
226150,Racing
226190,Strategy
226191,Strategy
226192,Strategy
226193,Strategy
226194,Strategy
226195,Strategy
226196,Strategy
226197,Strategy
226198,Strategy
226240,Action
226240,Adventure
226240,Indie
226240,RPG
226240,Simulation
226260,"Design & Illustration"
226260,Education
226260,"Software Training"
226260,Utilities
226260,"Web Publishing"
226320,Action
226320,"Free to Play"
226320,"Massively Multiplayer"
226320,RPG
226336,Action
226336,"Free to Play"
226336,"Massively Multiplayer"
226336,RPG
226337,Action
226337,"Free to Play"
226337,"Massively Multiplayer"
226337,RPG
226350,RPG
226350,Strategy
226370,RPG
226370,Strategy
226390,RPG
226390,Strategy
226459,Action
226459,Adventure
226490,Action
226490,"Free to Play"
226490,"Massively Multiplayer"
226540,Adventure
226540,Indie
226560,Adventure
226580,Racing
226580,Sports
226620,Adventure
226620,Casual
226620,Indie
226620,RPG
226620,Strategy
226660,Strategy
226662,Strategy
226663,Strategy
226664,Strategy
226665,RPG
226665,Simulation
226665,Strategy
226666,RPG
226666,Simulation
226666,Strategy
226667,RPG
226667,Simulation
226667,Strategy
226668,RPG
226668,Simulation
226668,Strategy
226669,RPG
226669,Simulation
226669,Strategy
226670,RPG
226670,Simulation
226670,Strategy
226671,RPG
226671,Simulation
226671,Strategy
226672,RPG
226672,Simulation
226672,Strategy
226673,RPG
226673,Simulation
226673,Strategy
226700,Action
226700,Indie
226700,"Massively Multiplayer"
226700,RPG
226700,Simulation
226720,Action
226740,Adventure
226740,Casual
226740,Indie
226740,RPG
226740,Simulation
226780,Racing
226780,Sports
226820,Adventure
226840,RPG
226840,Strategy
226860,Indie
226860,Simulation
226860,Strategy
226880,RPG
226960,Casual
226960,Indie
226960,Strategy
226980,Casual
226980,Simulation
226990,Casual
226990,Simulation
226991,Simulation
226992,Casual
226992,Simulation
226993,Casual
226993,Simulation
226994,Casual
226994,Simulation
226995,Casual
226995,Simulation
226996,Casual
226996,Simulation
226997,Casual
226997,Simulation
226998,Casual
226998,Simulation
226999,Casual
226999,Simulation
227000,Adventure
227000,Indie
227020,Simulation
227020,Strategy
227060,Indie
227060,RPG
227060,Simulation
227060,Strategy
227080,Adventure
227080,Indie
227090,Adventure
227090,Indie
227100,Action
227129,Action
227129,Adventure
227130,Adventure
227131,Adventure
227132,Adventure
227160,Action
227160,Indie
227160,Simulation
227180,"Free to Play"
227180,Indie
227180,"Massively Multiplayer"
227180,RPG
227180,Simulation
227180,Strategy
227200,Action
227200,Adventure
227200,Indie
227220,Action
227220,Adventure
227220,Indie
227220,RPG
227220,Strategy
227240,"Animation & Modeling"
227240,"Design & Illustration"
227240,Education
227240,Utilities
227240,"Web Publishing"
227260,Utilities
227300,Indie
227300,Simulation
227310,Indie
227310,Simulation
227320,Accounting
227320,Utilities
227380,Action
227380,Adventure
227380,Casual
227400,Action
227400,Indie
227400,"Massively Multiplayer"
227400,RPG
227420,Action
227420,Casual
227420,Indie
227480,Action
227560,Action
227560,Indie
227563,Action
227563,Indie
227580,Action
227580,Casual
227580,Indie
227580,RPG
227600,Adventure
227600,Casual
227680,Action
227680,Adventure
227680,Indie
227680,RPG
227680,Simulation
227680,Strategy
227700,Action
